제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
조선낫에 벼린 수필 : 창작 수필집,서태수,수필,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028000&isbn=9791159874512&mid=b30201000000,북랩,,포함
볼티모어의 서:조엘 디케르 장편소설,"디케르, 조엘",장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027455&isbn=9788984373327&mid=b30201000000,밝은세상,,포함
배반:폴 비티 장편소설,"비티, 폴",장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027451&isbn=9788932918594&mid=b30201000000,열린책들,,포함
여기까지가 미래입니다:황인찬 시집,황인찬,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034217&isbn=9791156625810&mid=b30201000000,아시아,,중복 제외 (앞 순위 출처에 있음)
백권의 그림책:그림책을 사랑하는 모든 이들에게,"솔즈베리, 마틴",동화,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025271&isbn=9788952776631&mid=b30201000000,시공아트,,포함
이건희 에세이,이건희,수필,1997,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1014252&isbn=8970901426&mid=b30201000000,동아일보사,,포함
버드나무의 네 가지 삶:샨사 소설,샨사,소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022251&isbn=9788972754336&mid=b30201000000,현대문학,,포함
객주:김주영 장편소설.1,김주영,장편소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021642&isbn=9788954621083&mid=b30201000000,문학동네,,포함
베스트 세계 명작 동화.로빈슨 크루소 18,"디포, 대니얼",동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024127&isbn=9788993929669&mid=b30201000000,훈민,,포함
엄마 아빠 기다리신다:박완서 그림동화,박완서,동화,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022881&isbn=9788972887522&mid=b30201000000,작가정신,,포함
신의 아이 2 : 야쿠마루 가쿠 장편소설,야쿠마루 가쿠,장편소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030045&isbn=9791189178079&mid=b30201000000,몽실북스,,포함
(진짜 진짜 재밌는) 멸종위기동물 그림책,"우트리지, 사라",동화,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028098&isbn=9791186073681&mid=b30201000000,부즈펌어린이,,포함
사랑의 생애:이승우 장편소설,이승우,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027539&isbn=9788959134823&mid=b30201000000,예담,,포함
헛개나무 집 : 김상렬 연작·소설집,김상렬,단편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027070&isbn=9788930006330&mid=b30201000000,나남,,포함
태양은 움직이지 않는다 : 요시다 슈이치 장편소설,요시다 슈이치,장편소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025398&isbn=9788956607313&mid=b30201000000,은행나무,,포함
한눈에 펼쳐보는 문화유산 그림책,이광표,동화,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035893&isbn=9791193003084&mid=b30201000000,진선아이,,포함
반반 무 많이 : 김소연 소설집,김소연,단편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034690&isbn=9791190893930&mid=b30201000000,서해문집,,중복 제외 (앞 순위 출처에 있음)
달의 영휴:사토 쇼고 장편소설,사토 쇼고,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027793&isbn=9788965746393&mid=b30201000000,해냄,,포함
내 왼쪽 가슴속의 밭:박형진 시집,박형진,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034406&isbn=9788960216297&mid=b30201000000,천년의시작,,포함
"이십세기 한국소설-15.김성한, 장용학, 박경리, 오상원, 송병수 외",이십세기 한국소설,소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022127&isbn=9788936462253&mid=b30201000000,창비,,포함
옥상에서 만나요 : 정세랑 소설집,정세랑,단편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029301&isbn=9788936437534&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
윈터:마리사 마이어 장편소설 1,"마이어, 마리사",장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025285&isbn=9791158790462&mid=b30201000000,북로드,,포함
회복기 : 허은실 시집,허은실,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035662&isbn=9788954689120&mid=b30201000000,문학동네,,포함
세계전래동화 루텍의 황금 오리,기탄출판 이경순,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023396&isbn=9788979590111&mid=b30201000000,기탄출판,,포함
바람의 잔해를 줍다 : 제스민 워드 장편소설,워드 제스민,장편소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025369&isbn=9788956606576&mid=b30201000000,은행나무,,포함
대도시의 사랑법 : 박상영 연작소설,박상영,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030300&isbn=9788936437978&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
세계전래동화 호랑이에게 왜 줄무늬가 생겼을까,기탄출판 김현우,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023464&isbn=9788979590289&mid=b30201000000,기탄출판,,포함
푸른 늑대의 파수꾼:김은진 장편소설,김은진,장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024140&isbn=9788936456726&mid=b30201000000,창비,,포함
키메라의 땅 : 베르나르 베르베르 장편소설,"베르베르, 베르나르",장편소설,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037312&isbn=9788932925349&mid=b30201000000,열린책들,,포함
다시 현실과 전통의 지평에서,유홍준,평론,1996,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1015965&isbn=8936411489&mid=b30201000000,창작과비평사,,포함
당신을 부르며 살았다:마종기 시작 에세이,마종기,수필,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021578&isbn=9788994343037&mid=b30201000000,비채,,포함
낯설지만 익숙한:심윤서 장편소설,심윤서,장편소설,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025036&isbn=9791129568007&mid=b30201000000,가하,,포함
안녕하다(고정순 산문집),고정순,수필,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025628&isbn=9791195658527&mid=b30201000000,제철소,,포함
동화 넘어 인문학:미운 오리 새끼도 행복한 어른을 꿈꾼다,조정현,동화,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027339&isbn=9788932473536&mid=b30201000000,을유문화사,,포함
영어 그림책의 기적,전은주,동화,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026092&isbn=9788956055619&mid=b30201000000,북하우스 퍼블리셔스,,포함
더하고 빼기만 해도 : 별다름 동시집,별다름,노래,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035044&isbn=9791170440925&mid=b30201000000,소원나무,,포함
내 마음의 동시 4학년,엄기원,노래,2005,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023346&isbn=9788981068462&mid=b30201000000,계림,,포함
소설 속을 거닐다,김경옥,소설,2009,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025378&isbn=9788993210255&mid=b30201000000,장서가,,포함
세계전래동화 개구리 아가씨,기탄출판 김삼진,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023371&isbn=9788979590227&mid=b30201000000,기탄출판,,포함
세계전래동화 마법에 걸린 새,기탄출판 이붕,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023397&isbn=9788979590210&mid=b30201000000,기탄출판,,포함
양배추를 응원해 주세요 : 온선영 동화,온선영,동화,2026,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1038052&isbn=9788936451684&mid=b30201000000,창비,,포함
변방에 피는 꽃 : 이경희 에세이집,이경희,수필,2011,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025371&isbn=9788993280319&mid=b30201000000,학이사,,포함
세계전래동화 초승달 호수,기탄출판 이규희,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023450&isbn=9788979598919&mid=b30201000000,기탄출판,,포함
세계전래동화 세 왕자의 모험,기탄출판 문선희,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023419&isbn=9788979590197&mid=b30201000000,기탄출판,,포함
귤이: 서지현 그림책,서지현,동화,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033136&isbn=9791158362300&mid=b30201000000,책읽는곰,,포함
장미의 은하:박춘석 시집,박춘석,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034228&isbn=9788961043083&mid=b30201000000,한국문연,,포함
원조 프로파일러 명탐정홈즈의 추리 : 통학문적 접근,정계섭,소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025385&isbn=9788981729325&mid=b30201000000,교유사,,포함
톨스토이 동화,톨스토이 레프 니콜라예비치,동화,2003,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023363&isbn=9788915032101&mid=b30201000000,삼성출판사,,포함
바퀴벌레:요 네스뵈 장편소설,"네스뵈, 요",장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025068&isbn=9788934975519&mid=b30201000000,비채,,포함
희지의 세계:황인찬 시집,황인찬,시,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021283&isbn=9788937408342&mid=b30201000000,민음사,,포함
우리 시대의 소설가 박완서를 찾아서,박완서,소설,2002,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1013102&isbn=8901039087&mid=b30201000000,웅진닷컴,,포함
나목:박완서 장편소설,박완서,장편소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021475&isbn=9788933801741&mid=b30201000000,세계사,,중복 제외 (앞 순위 출처에 있음)
화이트 밸런스 : 김민주 소설집,김민주,단편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032495&isbn=9788982182631&mid=b30201000000,강,,포함
미쓰윤의 알바일지 : 14년차 알바생의 웃픈 노동 에세이,윤이나,수필,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025602&isbn=9788959894024&mid=b30201000000,미래의창,,포함
딥뉴스 : 안형준 장편소설,안형준,장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029544&isbn=9791187192916&mid=b30201000000,새움출판사,,포함
브리짓 존스의 베이비:헬렌 필딩 장편소설,"필딩, 헬렌",장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027809&isbn=9788970129648&mid=b30201000000,문학사상,,포함
세계전래동화 당나귀 울음소리,기탄출판 차원재,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023392&isbn=9788979590296&mid=b30201000000,기탄출판,,포함
꽃을 품다:한복용 꽃 에세이,한복용,수필,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031619&isbn=9791160841008&mid=b30201000000,인간과문학,,포함
소설 독도,황인경,소설,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1025544&isbn=9788997383559&mid=b30201000000,Book Star(북스타),,포함
악플 전쟁:이규희 장편동화,이규희,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022913&isbn=9788997798131&mid=b30201000000,별숲,,포함
매스커레이드 나이트 : 히가시노 게이고 장편소설,히가시노 게이고,장편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028833&isbn=9788972758990&mid=b30201000000,현대문학,,포함
베스트 세계 명작 동화.헨젤과 그레텔 4,그림형제,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024113&isbn=9788993929409&mid=b30201000000,훈민,,포함
미지를 위한 루바토 : 김선오 산문집,김선오,수필,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035609&isbn=9791189467708&mid=b30201000000,아침달,,포함
피에로들의 집:윤대녕 장편소설,윤대녕,장편소설,2016,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023915&isbn=9788954639637&mid=b30201000000,문학동네,,포함
섬에 있는 서점:개브리얼 제빈 장편소설,"제빈, 개브리얼",장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027596&isbn=9788954648301&mid=b30201000000,문학동네,,포함
춘천 사는 이야기 : 전상국 산문집,전상국,수필,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028004&isbn=9788962532012&mid=b30201000000,연인M&B,,포함
별 신화와 말의 기원,문창범,소설,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037868&isbn=9788955069785&mid=b30201000000,동인,,포함
손을 잡으면 눈이 녹아:장수양 시집,장수양,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033120&isbn=9788954677639&mid=b30201000000,문학동네,,포함
그들이 사라진 뒤에:조수경 장편소설,조수경,장편소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034241&isbn=9791160406849&mid=b30201000000,한겨레,,포함
튜브 : 손원평 장편소설,손원평,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034308&isbn=9788936434625&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
우리의 커튼콜은 코끼리와 반반 : 임효빈 시집,임효빈,시,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035649&isbn=9791192651026&mid=b30201000000,여우난골,,포함
어느 날 똑똑 : 박지희 그림책,박지희,동화,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037698&isbn=9791165884062&mid=b30201000000,북극곰,,포함
당신의 이름을 지어다가 며칠은 먹었다:박준 시집,박준,시,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021431&isbn=9788954619578&mid=b30201000000,문학동네,,포함
우리는 한편이야:정영애 장편동화,정영애,동화,2010,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023884&isbn=9788957981580&mid=b30201000000,푸른책들,,포함
받침없는동화1. 도깨비의 귀가 아파요,한규호,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023770&isbn=9788998172015&mid=b30201000000,받침없는동화,,포함
레이디 맥도날드 : 한은형 장편소설,한은형,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034072&isbn=9788954685733&mid=b30201000000,문학동네,,포함
"마법 숲 탐정.1,사과숲 이층집의 전설",선자은,소설,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035680&isbn=9791190409032&mid=b30201000000,슈크림북,,포함
유원 : 백온유 장편소설,백온유,장편소설,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031801&isbn=9788936456962&mid=b30201000000,창비,,중복 제외 (앞 순위 출처에 있음)
아주 긴 변명:니시카와 미와 장편소설,니시카와 미와,장편소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026123&isbn=9791186686188&mid=b30201000000,무소의뿔,,포함
베스트 세계 명작 동화.아기돼지 삼형제 16,"제이콥스, 조셉",동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1024125&isbn=9788993929607&mid=b30201000000,훈민,,포함
